Year,Market Name,Borough,Street Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round,Stellar Cooking Demonstrations
2011,Harvest Home Forest Ave. Farmers Market,Bronx,"Forest Ave., Btw Westchester Ave. & E. 156th St.",,,,,,,,,
2011,Harvest Home Go Green Farmers Market,Manhattan,E. 104th St. and Third Ave.,,,,,,,,,
2011,Harvest Home Jacobi Hospital Farmers Market,Bronx,1400 Pelham Pkwy. at Eastchester Rd.,,,,,,,,,
2011,Harvest Home Jerome Ave. Farmers Market,Bronx,"Plaza Drive, btw 170th St. & Elliot Place",,,,,,,,,
2011,Harvest Home Lutheran Hospital Farmers Market,Brooklyn,"Ocean Parkway, btw Ave. Z & Shore Parkway",,,,,,,,,
2011,Harvest Home Metropolitan Farmers Market,Manhattan,"Franklin Plaza, E. 106th St. & Third Ave.",,,,,,,,,
2011,Harvest Home Mt. Eden Farmers Market,Bronx,Mt. Eden & Morris Aves. near Bronx-Lebanon Hospital,,,,,,,,,
2011,Harvest Home Mt. Morris Park Farmers Market,Manhattan,99th St & 3rd Ave,,,,,,,,,
2011,Harvest Home Murray Hill Farmers' Market,Manhattan,"Marcus Garvey Park, E. 124th St. & Fifth Ave.",,,,,,,,,
2011,Harvest Home North Central Bronx Farmers Market,Bronx,Mosholu Parkway North & Jerome Ave.,,,,,,,,,
2011,Harvest Home Roy Wilkins Park Farmers Market,Queens,"109-53 Farmer's Blvd., bet. 109th & 110th Rds.",,,,,,,,,
2011,Harvest Home Sunday Farmers Market,Bronx,Grand Concourse & E. 165th St. at Bronx Museum of the Arts,,,,,,,,,
2011,Harvest Home West Farms Farmers Market,Bronx,"Drew Gardens, E. Tremont Ave. bet. Boston Rd. & E. 177th St.",,,,,,,,,
2011,Harvest Home/Fresh Conntect State Office Bldg. Farmers Market,Manhattan,"1st Ave., btw 26th & 27th Sts.",,,,,,,,,
2011,"Hattie Carthan ""After Church"" Sunday Farmers' Market",Brooklyn,49 Van Buren St bet Tompkins & Throop Aves,,,,,,,,,
2011,Hattie Carthan Community Garden Farmers Market,Brooklyn,55th St. off Second Ave. inside gate,,,,,,,,,
2011,Hunts Point Farmers Market,Bronx,"Southern Blvd., Bruckner Blvd. & E. 163rd St. At Monsignor Raul del Valle Sq., & #6 subway",,,,,,,,,
2011,Inwood Park Greenmarket,Manhattan,W. 125th St. & Adam Clayton Powell Blvd.,,,,,,,,,
2011,Jackson Heights Greenmarket,Queens,Merrick Blvd bet 221st & 222nd Sts,,,,,,,,,
2011,Jamaica Farmers Market,Queens,"Travers Park, 34th Ave. btw 77th & 78th Sts.",,,,,,,,,
2011,Joseph Addabbo Family Health Center's Farmers Market,Queens,"90-40 160th St., off Jamaica Ave.",,,,,,,,,
2011,Kensington Youthmarket,Brooklyn,49 Van Buren St bet,,,,,,,,,
2011,Kingsbridge Heights Youthmarket,Bronx,"W. Kingsbridge Rd., btw Aqueduct & Resevoir, Bronx",,,,,,,,,
2011,La Familia Verde Farmers Market,Bronx,"Tremont Park, E. Tremont & Lafontaine Aves.",,,,,,,,,
2011,La Marqueta Farmers Market,Manhattan,"Isham St., btw Seaman & Cooper Sts.",,,,,,,,,
2011,Lafayette Youthmarket,Brooklyn,Ft. Hamilton Pkwy btwn E. 4th & e. 5th,,,,,,,,,
2011,"Learn it, Grow it, Eat it Youthmarket",Bronx,Boston Rd. and E. 169th St.,,,,,,,,,
2011,Lincoln Hospital Greenmarket,Bronx,149th St. btw Park & Morris Aves.,,,,,,,,,
2011,Lower East Side Youthmarket,Manhattan,"E. 115th St. & Park Ave., under Metro North tracks",,,,,,,,,
2011,Malcolm X Blvd. Community Farmers Market,Brooklyn,Lafayette & Washington Aves.,,,,,,,,,
2011,Marble Hill Youthmarket,Bronx,"225th St. at Broadway, the Bronx",,,,,,,,,
2011,Morningside Park Farmers Market,Manhattan,Grand St and Pitt,,,,,,,,,
2011,Mott Haven Farmers Market,Bronx,"Padre Plaza Garden, E. 139th St. & 283 Saint Ann's Ave.",,,,,,,,,
2011,Mt. Sinai Hospital Greenmarket,Manhattan,W. 110th St. and Manhattan Ave.,,,,,,,,,
2011,Myrtle Avenue Community- Run Farmstand,Brooklyn,"Malcolm X Blvd., btw Chauncey & Marion Sts.",,,,,,,,,
2011,New Amsterdam Farmers Market,Manhattan,"E. 99th St., btw Madison & Park Aves.",,,,,,,,,
2011,New York Botanical Garden Greenmarket,Bronx,Mosholu Pkwy. Gate at Kazimiroff Blvd. (in garden),,,,,,,,,
2011,New York Hall of Science Farmers Market,Queens,"6200 Beach Channel Drive Parking lot, Arverne",,,,,,,,,
2011,Northeast Bronx Farmers Market,Bronx,"Haffen Park, Hammersley & Wickham Aves.",,,,,,,,,
2011,Park Slope Indoor Farmers Market,Brooklyn,"177 Myrtle Ave., 1 block E of Flatbush Ave.",,,,,,,,,
2011,Park Slope-Fifth Ave. Farmers Market,Brooklyn,"Old American Can Factory, 232 Third St. at Third Ave.",,,,,,,,,
2011,Parkchester Greenmarket,Bronx,Westchester Ave. and White Plains Rd.,,,,,,,,,
2011,Poe Park Greenmarket,Bronx,Grand Concourse & E. 192 St.,,,,,,,,,
2011,Pomonok Farmers' Market,Queens,"Hall of Science Plaza, 111th St. and 48th Ave., Corona",,,,,,,,,
2011,Port Authority Bus Terminal Greenmarket,Manhattan,"000 Marginal St., btw columns 29 & 31 of the FDR Drive",,,,,,,,,
2011,Queens Hospital Center Farmers Market,Queens,"QCH Pomonok Center, Flushing 67-09 Kissena Blvd., Forest Hill",,,,,,,,,
2011,Red Hook Farmers Market,Brooklyn,"Fifth Ave. btw 3rd & 4th Sts., at Washington Park",,,,,,,,,
2011,Ridgewood Youthmarket,Queens,"82-68 164th St., in front of Ambulatory Care Pavilion",,,,,,,,,
2011,Riverdale Youthmarket,Bronx,"Mosholu Ave. at 255th St., the Bronx",,,,,,,,,
2011,Rockefeller Center Greenmarket,Manhattan,"Inside North Terminal, 8th Ave. & W. 42nd St.",,,,,,,,,
2011,South Village Farmers Market,Manhattan,"Rockefeller Plaza, btw W. 50th & W. 51 Sts.",,,,,,,,,
2011,St. George Greenmarket,Queens,"Skillman Ave., Btw 42nd & 43rd Sts.",,,,,,,,,
2011,St. Mark's Church Greenmarket,Manhattan,Sixth Ave. at Carmine St.,,,,,,,,,
2011,Stapleton Youthmarket,Staten Island,"Richmond Ave. entrance, inside parking lot",,,,,,,,,
2011,Staten Island Ferry/Whitehall Greenmarket,Manhattan,"E. 10th St. & Second Ave., in Abe Lebewohl Park",,,,,,,,,
2011,Stuyvesant Town Greenmarket,Manhattan,"4 South St., inside Ferry Terminal Bldg.",,,,,,,,,
2011,Sunnyside Gardens Greenmarket,Queens,"Myrtle Ave., btw Cypress & Putnam Ave.",,,,,,,,,
2011,Sunset Park Greenmarket,Brooklyn,"Red Hook Farm, Columbia & Sigourney Sts.",,,,,,,,,
2011,Taqwa Community Farmers Market,Bronx,"90 W. 164th St. at Ogden Ave. (in garden), Highbridge",,,,,,,,,
2011,The Foodshed Farmers' Market,Brooklyn,"4th Ave., Btw 59th & 60th Sts.",,,,,,,,,
2011,Tompkins Square Greenmarket,Manhattan,"Stuyvesant Oval, N of 14th St., bet. First Ave. & Ave. A",,,,,,,,,
2011,Tribeca Greenmarket,Manhattan,"Ave. A btw 7th St. & St. Marks Pl, at Tompkins Square Park",,,,,,,,,
2011,Tucker Square Greenmarket,Manhattan,Greenwich St. bet. Chambers & Duane Sts.,,,,,,,,,
2011,Union Square Greenmarket,Manhattan,"Broadway, Btw W. 65th & W. 66 Sts.",,,,,,,,,
2011,Urban Oasis Farmers Market,Brooklyn,388 Atlantic Ave.,,,,,,,,,
2011,W. 57th St. Greenmarket,Manhattan,Broadway & E. 17th St. along W and N sides of Union Square Park,,,,,,,,,
2011,W. 79th St Greenmarket,Manhattan,W. 57th St. & Ninth Ave. at Balsley Park,,,,,,,,,
2011,Washington Heights 175th St. Greenmarket,Manhattan,W. 77th St. & Columbus Ave.,,,,,,,,,
2011,Weeksville Heritage Center Farmers Market,Brooklyn,"Market pavilion, Clarkson & Troy Aves.",,,,,,,,,
2011,Williamsburg Greenmarket,Brooklyn,1698 Bergen St. bet. Buffalo & Rochester Aves.,,,,,,,,,
2011,Windsor Terrace Greenmarket,Brooklyn,"Havemeyer St., btw Broadway & Division St.",,,,,,,,,
2011,World Financial Center Battery Park City Greenmarket,Manhattan,W. 175th St. & Broadway,,,,,,,,,
2011,Zucotti Park Greenmarket,Manhattan,"South End Ave., at Liberty St.",,,,,,,,,
2011,,Staten Island,Tappen Park (at Bay and Canal Sts),,,,,,,,,
2010,Abingdon Square Greenmarket,Manhattan,Hudson St. & 8th Ave. btw W 12th & Bethune Sts.,,,,,,,,,
2010,Astoria Greenmarket,Queens,1226 31st Ave. at 14th St.,,,,,,,,,
2010,Battery Park City Greenmarket,Manhattan,"South End Ave., at Liberty St.",,,,,,,,,
2010,Bay Ridge Greenmarket,Brooklyn,"Third Ave., off 95th St.",,,,,,,,,
2010,Bissel Gardens Farmers Market,Bronx,Baychester Ave. & E. 241 St.,,,,,,,,,
2010,Borough Hall Greenmarket,Brooklyn,"Supreme Court Plaza, Court & Montague Sts.",,,,,,,,,
2010,Borough Park Greenmarket,Brooklyn,14th Ave. btw 49th & 50th Sts.,,,,,,,,,
2010,Bowling Green Greenmarket,Manhattan,"Customs House Plaza, Broadway at Battery Place",,,,,,,,,
2010,Bronx Borough Hall Greenmarket,Bronx,Grand Concourse bet. 161st and 162nd Sts. At Joyce Kilmer Park,,,,,,,,,
2010,Brownsville Community Farmers Market,Brooklyn,592 Rockaway Ave. (BMS Family Health Center lot),,,,,,,,,
2010,Brownsville Youthmarket,Brooklyn,Rockaway & Livonia Aves.,,,,,,,,,
2010,Bushwick Farmers Market,Brooklyn,Linden St. bet. Broadway and Bushwick Ave.,,,,,,,,,
2010,Bushwick/Maria Hernandez Park Farmers Market,Brooklyn,Knickerbocker & Willoughby Aves.,,,,,,,,,
2010,Bushwick/Myrtle-Wyckoff Farmers Market,Brooklyn,Myrtle & Wyckoff Aves.,,,,,,,,,
2010,Carroll Gardens Greenmarket,Brooklyn,"Carroll St., btw Court & Smith Sts.",,,,,,,,,
2010,City Hall Greenmarket,Manhattan,Broadway. btw Chambers & Warren Sts.,,,,,,,,,
2010,Clinton Hill Youthmarket,Brooklyn,Lafayette & Washington Aves.,,,,,,,,,
2010,Columbia/Morningside Heights Greenmarket,Manhattan,Broadway bet. W. 114th & W. 115th Sts.,,,,,,,,,
2010,Coney Island Farmers Market,Brooklyn,"KeySpan Park, Surf Ave. & W. 16th St.",,,,,,,,,
2010,Corona Greenmarket,Queens,"Roosevelt Ave., btw 103rd & 104th Sts.",,,,,,,,,
2010,Corona/New York Hall of Science Farmers Market,Queens,"111th St. and 48th Ave., Corona",,,,,,,,,
2010,Culinary Kids Garden Farmers Market I,Queens,"Seagirt Blvd. and Beach 31st St., Far Rockaway",,,,,,,,,
2010,Culinary Kids Garden Farmers Market II,Queens,"St. John's Episcopal Hospital Lawn, Beach 20th St.",,,,,,,,,
2010,Dag Hammarskjold Plaza Greenmarket,Manhattan,E. 47th St. & Second Ave.,,,,,,,,,
2010,DUMBO Farmers Market,Brooklyn,"The Triangle, bet. Pearl St. & Anchorage Place",,,,,,,,,
2010,E. 82 St./St. Stephens Greenmarket,Manhattan,"E. 82nd St., bet. First & York Aves.",,,,,,,,,
2010,E. 92 St. Greenmarket,Manhattan,First Ave. bet. E. 92nd & E. 93rd Sts.,,,,,,,,,
2010,East N.Y. Farms! Farmers Market,Brooklyn,New Lots and Schenck Aves.,,,,,,,,,
2010,East New York Farms! Farmers Market II,Brooklyn,"New Lots, btw Alabama & Georgia Aves.",,,,,,,,,
2010,Elmhurst Hospital Greenmarket,Queens,"41st Ave., bet. 80th & 81st Sts.",,,,,,,,,
2010,Flatbush Caton Merchants Mart Farmers Market,Brooklyn,794-814 Flatbush Ave. at Caton Ave. (in courtyard),,,,,,,,,
2010,Flatbush-Myrtle Farmers Market,Brooklyn,"177 Myrtle Ave., 1 block E of Flatbush Ave.",,,,,,,,,
2010,Flushing/Queens Botanical Garden Farmers Market,Queens,"Garden lot, near College Pt. Ave. of Blossom Ave.",,,,,,,,,
2010,Fort Greene Park Greenmarket,Brooklyn,"Washington Park, btw Dekalb Ave. & Willoughby St.",,,,,,,,,
2010,Fort Washington Greenmarket,Manhattan,Fort Washington Ave. & 168th St.,,,,,,,,,
2010,Fulton Stall Market,Manhattan,"South St., btw Fulton & Beekman Sts.",,,,,,,,,
2010,Fulton Youth of the Future Youthmarket,Manhattan,"9th Ave., bet. 16th & 17th Sts.",,,,,,,,,
2010,Glendale Atlas Park Greenmarket,Queens,Cooper Ave. at 80th St.,,,,,,,,,
2010,Graham Avenue Farmers Market,Brooklyn,Cook St. bet. Graham Ave. and P.S. 257 playground,,,,,,,,,
2010,Grand Army Plaza Greenmarket,Brooklyn,"Prospect Park entrance, Flatbush Ave. & Prospect Park West",,,,,,,,,
2010,Grass Roots Farmers Market,Manhattan,"Jackie Robinson Park, W. 145th St. & Edgecombe Ave.",,,,,,,,,
2010,Greenpoint/ McCarren Park Greenmarket,Brooklyn,Bedford Ave. & Lorimer St. (inside park entrance),,,,,,,,,
2010,Harlem Harvest Madison Ave. Farmers Market,Manhattan,East side of Madison Ave. & E. 112th St.,,,,,,,,,
2010,Harlem Harvest State Office Bldg. Farmers Market,Manhattan,W. 125th St. & Adam Clayton Powell Blvd.,,,,,,,,,
2010,Harvest Home 106th St. Go Green Farmers Market,Manhattan,"Franklin Plaza, E. 106th St. & Third Ave.",,,,,,,,,
2010,Harvest Home Bellevue Farmers Market,Manhattan,"27th St., btw 1st Ave. & Carmel Place",,,,,,,,,
2010,Harvest Home Castle Hill Farmers Market,Bronx,Castle Hill & Hart Aves. at Bronx YMCA,,,,,,,,,
2010,Harvest Home Coney Island Farmers Market,Brooklyn,"Ocean Parkway, btw Ave. Z & Shore Parkway",,,,,,,,,
2010,Harvest Home Co-op City Farmers Market,Bronx,W side of Co-op City Blvd. N side of Bellamy Loop,,,,,,,,,
2010,Harvest Home Echo Park Farmers Market,Bronx,Ryer St. and Burnside Ave.,,,,,,,,,
2010,Harvest Home Farmers Blvd. Farmers Market,Queens,"109-53 Farmer's Blvd., bet. 109th & 110th Rds.",,,,,,,,,
2010,Harvest Home Forest Ave. Farmers Market,Bronx,"Forest Ave., Btw Westchester Ave. & E. 156th St.",,,,,,,,,
2010,Harvest Home Jacobi Hospital Farmers Market,Bronx,1400 Pelham Pkwy. at Eastchester Rd.,,,,,,,,,
2010,Harvest Home Jerome Ave. Farmers Market,Bronx,"Plaza Drive, btw 170th St. & Elliot Place",,,,,,,,,
2010,Harvest Home Lutheran Hospital Farmers Market,Brooklyn,55th St. off Second Ave. inside gate,,,,,,,,,
2010,Harvest Home Metropolitan Ave. Farmers Market,Queens,101-15 Metropolitan Ave.,,,,,,,,,
2010,Harvest Home Metropolitan Hospital Farmers Market,Manhattan,E side of Second Ave. bet. E 99th & E 110th Sts.,,,,,,,,,
2010,Harvest Home Morris Park Farmers Market,Bronx,"Our Saviour Lutheran Church lot, 1734 Williamsbridge Rd.",,,,,,,,,
2010,Harvest Home Mt. Eden Farmers Market,Bronx,Mt. Eden & Morris Aves. near Bronx-Lebanon Hospital,,,,,,,,,
2010,Harvest Home Mt. Morris Park Farmers Market,Manhattan,"Marcus Garvey Park, E. 124th St. & Fifth Ave.",,,,,,,,,
2010,Harvest Home North Central Bronx Farmers Market,Bronx,Mosholu Parkway North & Jerome Ave.,,,,,,,,,
2010,Harvest Home Presbyterian Church Farmers Market,Queens,"Roy Wilkins Park, Merrick & Baisley Blvds.",,,,,,,,,
2010,Harvest Home Sunday Farmers Market,Bronx,Grand Concourse & E. 165th St. at Bronx Museum of the Arts,,,,,,,,,
2010,Harvest Home Union Settlement Market,Manhattan,E. 104th St. and Third Ave.,,,,,,,,,
2010,Harvest Home West Farms Farmers Market,Bronx,"Drew Gardens, E. Tremont Ave. bet. Boston Rd. & E. 177th St.",,,,,,,,,
2010,Hattie Carthan Community Garden Farmers Market,Brooklyn,"Marcy Ave. bet. Lafayette Ave. & Clifton Pl., at Tomkins Park",,,,,,,,,
2010,Hester St. Greenmarket,Manhattan,Essex St. at Hester St.,,,,,,,,,
2010,High School for Public Service Farmers Market,Brooklyn,"600 Kingston Ave., btw Rutland & Winthrop Rds.",,,,,,,,,
2010,Hunts Point Farmers Market,Bronx,"Southern Blvd., Bruckner Blvd. & E. 163rd St. At Monsignor Raul del Valle Sq., & #6 subway",,,,,,,,,
2010,Inwood Park Greenmarket,Manhattan,"Isham St., btw Seaman & Cooper Sts.",,,,,,,,,
2010,Jackson Heights Greenmarket,Queens,"Travers Park, 34th Ave. btw 77th & 78th Sts.",,,,,,,,,
2010,Jamaica Farmers Market,Queens,"90-40 160th St., off Jamaica Ave.",,,,,,,,,
2010,Joseph Addabbo Family Health Center's Farmers Market,Queens,6200 Beach Channel Drive Parking lot,,,,,,,,,
2010,La Familia Verde Farmers Market,Bronx,"Tremont Park, E. Tremont & Lafontaine Aves.",,,,,,,,,
2010,La Marqueta Farmers Market,Manhattan,"E. 115th St. & Park Ave., under Metro North tracks",,,,,,,,,
2010,"Learn it, Grow it, Eat it Youthmarket",Bronx,Boston Rd. and E. 169th St.,,,,,,,,,
2010,Lincoln Hospital Greenmarket,Bronx,149th St. btw Park & Morris Aves.,,,,,,,,,
2010,Long Island City\ Hunters Point Greenmarket,Queens,"48th Ave., Btw Vernon Blvd. & Fifth St.",,,,,,,,,
2010,Malcolm X Blvd. Community Farmers Market,Brooklyn,"Malcolm X Blvd., btw Chauncey & Marion Sts.",,,,,,,,,
2010,Marble Hill Youthmarket,Bronx,225th St. at Broadway,,,,,,,,,
2010,Mid-Bronx Desperados (MBD) Youthmarket,Bronx,Westchester Ave. & West Farms Rd.,,,,,,,,,
2010,Midwood/Cortelyou Greenmarket,Brooklyn,Cortelyou Rd. bet. Argyle and Rugby Rds.,,,,,,,,,
2010,Morningside Park Farmers Market,Manhattan,W. 110th St. and Manhattan Ave.,,,,,,,,,
2010,Mott Haven Farmers Market,Bronx,"Padre Plaza Garden, E. 139th St. & 283 Saint Ann's Ave.",,,,,,,,,
2010,Mt. Sinai Hospital Greenmarket,Manhattan,"E. 99th St., btw Madison & Park Aves.",,,,,,,,,
2010,Murray Hill Youthmarket,Manhattan,"Second Ave., btw E. 32nd & E. 33rd Sts.",,,,,,,,,
2010,New Amsterdam Farmers Market,Manhattan,"Marginal St., btw columns 29 & 31 of the FDR Drive",,,,,,,,,
2010,New York Botanical Garden Greenmarket,Bronx,Mosholu Pkwy. Gate at Kazimiroff Blvd. (in garden),,,,,,,,,
2010,Northeast Bronx Farmers Market,Bronx,"Haffen Park, Hammersley & Wickham Aves.",,,,,,,,,
2010,Park Slope Indoor Farmers Market,Brooklyn,232 Third St. at Third Ave.,,,,,,,,,
2010,Park Slope-Fifth Ave. Farmers Market,Brooklyn,"Fifth Ave. btw 3rd & 4th Sts., at Washington Park",,,,,,,,,
2010,Poe Park Greenmarket,Bronx,Grand Concourse & E. 192 St.,,,,,,,,,
2010,Port Authority Bus Terminal Greenmarket,Manhattan,"Inside North Terminal, 8th Ave. & W. 42nd St.",,,,,,,,,
2010,Queens Hospital Center Farmers Market,Queens,"82-68 164th St., in front of Ambulatory Care Pavilion",,,,,,,,,
2010,Red Hook Farmers Market,Brooklyn,"Red Hook Farm, Columbia & Sigourney Sts.",,,,,,,,,
2010,Ridgewood Youthmarket,Queens,"Myrtle Ave., btw Cypress & Putnam Ave.",,,,,,,,,
2010,Riverdale Youthmarket,Bronx,Mosholu Ave. at 255th St.,,,,,,,,,
2010,Rockefeller Center Greenmarket,Manhattan,"Rockefeller Plaza, btw W. 50th & W. 51 Sts.",,,,,,,,,
2010,South Bronx Community Farmers Market,Bronx,"St. Mary's Park, E. 146th & St. Anne's Ave.",,,,,,,,,
2010,South Village Farmers Market,Manhattan,Sixth Ave. at Carmine St.,,,,,,,,,
2010,St. George Greenmarket,Staten Island,"Theater Parking Lot, St. Mark's & Hyatt Sts.",,,,,,,,,
2010,St. Mark's Church Greenmarket,Manhattan,"E. 10th St. & Second Ave., in Abe Lebewohl Park",,,,,,,,,
2010,Staten Island Ferry/Whitehall Greenmarket,Manhattan,"4 South St., inside Ferry Terminal Bldg.",,,,,,,,,
2010,Staten Island Mall Greenmarket,Staten Island,"Richmond Ave. entrance, inside parking lot",,,,,,,,,
2010,Stranger's Gate Greenmarket,Manhattan,Central Park West & 106th St.,,,,,,,,,
2010,Stuyvesant Town Greenmarket,Manhattan,"Stuyvesant Oval, N of 14th St., bet. First Ave. & Ave. A",,,,,,,,,
2010,Sunnyside Gardens Greenmarket,Queens,"Skillman Ave., Btw 42nd & 43rd Sts.",,,,,,,,,
2010,Sunset Park Greenmarket,Brooklyn,"4th Ave., Btw 59th & 60th Sts.",,,,,,,,,
2010,Tappen Park Youthmarket,Staten Island,"Tappen Park, Staten Island",,,,,,,,,
2010,Taqwa Community Farmers Market,Bronx,"90 W. 164th St. at Ogden Ave. (in garden), Highbridge",,,,,,,,,
2010,Tompkins Square Greenmarket,Manhattan,"Ave. A btw 7th St. & St. Marks Pl, at Tompkins Square Park",,,,,,,,,
2010,Tribeca/Washington Park Greenmarket,Manhattan,Greenwich St. bet. Chambers & Duane Sts.,,,,,,,,,
2010,Tucker Square/Lincoln Center Greenmarket,Manhattan,"Broadway, Btw W. 65th & W. 66 Sts.",,,,,,,,,
2010,Union Square Greenmarket,Manhattan,Broadway & E. 17th St. along W and N sides of Union Square Park,,,,,,,,,
2010,Urban Oasis Farmers Market,Brooklyn,"Market pavilion, Clarkson & Troy Aves.",,,,,,,,,
2010,W. 175th St. Greenmarket,Manhattan,W. 175th St. & Broadway,,,,,,,,,
2010,W. 57th St. Greenmarket,Manhattan,W. 57th St. & Ninth Ave. at Balsley Park,,,,,,,,,
2010,W. 77th St./I.S. 44 Greenmarket,Manhattan,W. 77th St. & Columbus Ave.,,,,,,,,,
2010,W. 97th Street Greenmarket,Manhattan,"W. 97th St., btw Amsterdam & Columbus Aves.",,,,,,,,,
2010,Weeksville Heritage Center Farmers Market,Brooklyn,1698 Bergen St. bet. Buffalo & Rochester Aves.,,,,,,,,,
2010,Williamsburg Greenmarket,Brooklyn,"Havemeyer St., btw Broadway & Division St.",,,,,,,,,
2010,Windsor Terrace Greenmarket,Brooklyn,Prospect Park West & 15th St. (inside park),,,,,,,,,
2010,Zucotti Park Greenmarket,Manhattan,"Cedar St., bet. Church St. & Broadway",,,,,,,,,
2009,92nd Street Greenmarket,Manhattan,92nd St and 1st Avenue,,,,,,,,,
2009,97th Street Greenmarket,Manhattan,W 97th St bwtween Columbus & Amsterdam Ave,,,,,,,,,
2009,Bed Stuy CENYC Youth Market,Brooklyn,Lewis Ave bet. Decatur & McDonough Sts,,,,,,,,,
2009,Bissel Gardens Farmers Market,Bronx,Baychester Ave and East 241st St,,,,,,,,,
2009,Borough Hall Greenmarket,Bronx,Grand Concourse and 161st,,,,,,,,,
2009,Brownsville Community Farmers Market,Brooklyn,592 Rockaway Blvd between Blake & Dumont,,,,,,,,,
2009,Bushwick Farmers Market,Brooklyn,Linden St & Broadway,,,,,,,,,
2009,Columbia Hospital,Manhattan,168th Street,,,,,,,,,
2009,Columbia University Greenmarket,Manhattan,Broadway between 114th & 115th,,,,,,,,,
2009,East New York Farm Stand,Brooklyn,New Lots between Alabama & Georgia Aves,,,,,,,,,
2009,East New York Farms! Farmers Market,Brooklyn,Schenck Ave Between New Lots & Livonia,,,,,,,,,
2009,Fort Greene Park Greenmarket,Brooklyn,Washington Park & DeKalb Ave,,,,,,,,,
2009,Graham Avenue Farmers Market,Brooklyn,Graham Ave & Cook St,,,,,,,,,
2009,Grass Roots Farmers Market,Manhattan,W 145th Street and Edgecomb Ave at Jackie Robinson Park,,,,,,,,,
2009,Harlem Harvest Farmers Market,Manhattan,112th St and Madison Ave,,,,,,,,,
2009,Harlem Harvest State Office Building,Manhattan,W 125th St & Adam Clayton Powell Blvd,,,,,,,,,
2009,Harlem Hospital Greenmarket,Manhattan,West 135th and Lenox,,,,,,,,,
2009,Harvest Home Echo Park Market,Bronx,Tremont Ave Betw. Anthony & Webster Ave,,,,,,,,,
2009,Harvest Home Forest Avenue Farmers Market,Bronx,Forest Ave between Westchester Ave and 156th,,,,,,,,,
2009,Harvest Home Jacobi Hospital Farmers Market,Bronx,1400 Pelham Parkway at Eastchester Road,,,,,,,,,
2009,Harvest Home Metropolitan Market,Manhattan,97-99th Streets & 2nd Avenue,,,,,,,,,
2009,Harvest Home Morris Park Farmers Market,Bronx,1734 Williamsbridge Rd off Morris Park Ave,,,,,,,,,
2009,Harvest Home Mt Eden Farmers Market,Bronx,Mt Eden and Morris Aves at Bronx Lebanon Hospital,,,,,,,,,
2009,Harvest Home Sunday Farmers Market,Bronx,Grand Concourse and E 165th St,,,,,,,,,
2009,Harvest Home Union Settlement Farmers Market,Manhattan,East 104th St between 2nd & 3rd Ave,,,,,,,,,
